0.8978976132	157015
0.8978602247	46337
0.8978596445	138789
0.8978445430	27389
0.8978246390	40625
0.8977983146	82248
0.8977675217	36363
0.8977611837	20208
0.8977545771	49565
0.8977420878	34369
0.8977109797	7216
0.8976778259	93434
0.8976420002	1815
0.8976364444	59964
0.8976117174	27424
0.8976094344	2081
0.8975855043	57324
0.8975789808	107686
0.8975751647	46227
0.8975514791	59711
0.8975487115	42452
0.8974961272	45344
0.8973740419	82180
0.8973589276	28722
0.8973445412	44704
0.8973218028	22982
0.8973127278	59955
0.8973067873	22179
0.8972998331	24986
0.8972877965	97259
0.8972826832	78039
0.8972698278	48854
0.8971685446	53085
0.8971282556	24620
0.8971089860	29262
0.8971070350	81929
0.8970945102	34974
0.8970702542	20233
0.8970628191	53811
0.8970566587	31852
0.8970358772	28130
0.8970181462	40101
0.8970038685	7863
0.8969942103	86094
0.8969791421	2004
0.8969689091	46797
0.8969666108	24979
0.8969633451	47199
0.8969528495	5901
0.8969333436	29968
0.8969314411	67385
0.8969163629	9948
0.8969039074	46987
0.8968960346	114333
0.8968616336	28681
0.8968493020	28531
0.8967898689	320780
0.8967817361	1956
0.8967793624	1832
0.8967654656	80784
0.8967220342	9788
0.8967207787	573
0.8967133394	24913
0.8967087545	18822
0.8966916370	53042
0.8966863151	66089
0.8966615858	78778
0.8966550682	29879
0.8966542475	9951
0.8966240521	13505
0.8966068454	478302
0.8965996968	1775
0.8965991069	97759
0.8965968983	16609
0.8965707254	30459
0.8965447878	13115
0.8965365858	12546
0.8965298621	21082
0.8965258323	59988
0.8965199390	27057
0.8965193873	22598
0.8964986365	67560
0.8964646537	80884
0.8964588617	22754
0.8964548000	37442
0.8964171838	131085
0.8963828332	94828
0.8963785831	13645
0.8963701841	28316
0.8963389920	64048
0.8963385251	59803
0.8963374316	61851
0.8963184616	168787
0.8963181430	142810
0.8963150124	28813
0.8963097592	16287
0.8962979049	22118
0.8962800613	22443
0.8962233924	12983
0.8961888998	2018
0.8961854208	26261
0.8961773787	20171
0.8961768226	1840
0.8961531960	7060
0.8961527798	2058
0.8960777155	14776
0.8960727079	16837
0.8960706632	58672
0.8960681646	64252
0.8960613792	27256
0.8960599621	99485
0.8960429017	1773
0.8960247433	164480
0.8960163035	16709
0.8960135578	24624
0.8960057466	37663
0.8960007561	20528
0.8959724633	8993
0.8959652326	87899
0.8959547736	28242
0.8959516010	32830
0.8959289347	53538
0.8959100433	25298
0.8958517515	1890
0.8958485993	32817
0.8958379258	20036
0.8958318627	93636
0.8957949191	14404
0.8957568493	2027
0.8957072687	17103
0.8957067873	29921
0.8956846166	32179
0.8956811005	35369
0.8956807966	21995
0.8956758046	21406
0.8956387235	27204
0.8956251971	27194
0.8956211693	151462
0.8955992179	16749
0.8955930883	86035
0.8955331257	6726
0.8955202840	21736
0.8955028497	8968
0.8954554670	140577
0.8954541609	23296
0.8954368797	95396
0.8954078201	64729
0.8953489394	29391
0.8953272040	135255
0.8953127128	94426
0.8953125434	359844
0.8953107761	5388
0.8952662216	60019
0.8952617072	75045
0.8952408962	40001
0.8952314316	27971
0.8952204645	22946
0.8951803726	77067
0.8951672866	65705
0.8951584092	54507
0.8951420940	35602
0.8951396080	70625
0.8951288957	5387
0.8950634325	137129
0.8950422810	51374
0.8950409387	24496
0.8950268408	111002
0.8950229340	47886
0.8950208028	16359
0.8950149136	29066
0.8950092755	30029
0.8949927675	82498
0.8949917833	92804
0.8949899615	27637
0.8949859257	16087
0.8949577538	73692
0.8949535155	81868
0.8949326108	15409
0.8949231520	84212
0.8949212332	99753
0.8949173998	1996
0.8949163718	6002
0.8949043790	28514
0.8948948762	30910
0.8948652658	35807
0.8948602247	29754
0.8948517843	15914
0.8948215639	132552
0.8948201540	2428
0.8948111403	121473
0.8947899009	20177
0.8947838692	25181
0.8947654767	22862
0.8947530211	64607
0.8947428869	5911
0.8947409099	29515
0.8947259228	101031
0.8947231200	15005
0.8947155969	11555
0.8947000826	84686
0.8946998038	13742
0.8946925349	6781
0.8946886445	60623
0.8946862911	40162
0.8946806806	101049
0.8946806806	88683
0.8946733529	35949
0.8946672810	52851
0.8946552224	34688
0.8946529628	8279
0.8946047283	12113
0.8945990030	19464
0.8945956688	86189
0.8945933740	43790
0.8945725290	43832
0.8945649023	91929
0.8945415256	11844
0.8945377220	46103
0.8945308623	21972
0.8945276087	29389
0.8945233189	42612
0.8945088127	25873
0.8945062389	32425
0.8944491314	60492
0.8944491314	17690
0.8944487127	27856
0.8944353959	39690
0.8943448989	124026
0.8943368489	9423
0.8943089217	27237
0.8942993452	274
0.8942595973	84485
0.8942550061	26083
0.8942394140	13218
0.8942285683	61244
0.8942243237	294510
0.8942166150	14165
0.8942138883	15899
0.8942115621	25871
0.8941911714	16148
0.8941823339	26881
0.8941644032	25317
0.8941633720	26791
0.8941589667	26307
0.8941533088	22916
0.8941525589	23211
0.8941421524	138977
0.8941296567	1368
0.8941191425	66976
0.8940901830	14508
0.8940662164	48086
0.8940608712	58937
0.8940560412	138758
0.8940493974	44944
0.8940347773	28096
0.8940346853	56168
0.8939960315	35201
0.8939889920	77006
0.8939864271	54514
0.8939854138	97183
0.8939848374	24577
0.8939645784	41381
0.8939535588	59313
0.8939385801	74467
0.8939368165	205077
0.8939182863	114204
0.8938828556	28143
0.8938711468	70638
0.8938493020	42000
0.8938347808	11899
0.8938183686	24102
0.8938023133	12733
0.8938016544	21980
0.8937955624	81888
0.8937949191	20244
0.8937921066	53988
0.8937797691	15482
0.8937574882	70400
0.8937555257	45853
0.8937126965	28071
0.8937109797	63375
0.8936786301	1883
0.8936755616	69972
0.8936661889	11780
0.8936564433	48573
0.8936353599	145485
0.8936332817	33429
0.8936121577	35638
0.8935707239	108618
0.8935704545	1770
0.8935063559	39949
0.8935030175	110630
0.8934989920	7058
0.8934797965	87161
0.8934329036	100693
0.8934295894	37293
0.8934246802	316193
0.8933732025	28909
0.8933608079	47177
0.8933363186	101801
0.8933308436	43332
0.8933277894	65524
0.8933149748	16423
0.8933052424	45411
0.8932966288	6391
0.8932771113	36782
0.8932701361	33891
0.8932463553	30825
0.8932193304	28631
0.8931996367	67746
0.8931930979	56344
0.8931871677	24143
0.8931870996	41494
0.8931844844	42689
0.8931789912	94777
0.8931710404	103342
0.8931695164	7239
0.8930921524	93555
0.8930679778	24958
0.8930576839	81270
0.8930290490	41841
0.8929891319	86195
0.8929852512	185130
0.8929504212	13703
0.8929404696	27573
0.8929359369	2656
0.8929349318	13662
0.8929309865	54493
0.8929251909	1997
0.8929143767	16362
0.8929108647	22069
0.8929049318	67392
0.8929049122	22238
0.8929048013	82355
0.8928990115	149080
0.8928979015	9052
0.8928904822	440445
0.8928870718	3715
0.8928869318	36822
0.8928801523	5379
0.8928096044	11048
0.8927993452	26129
0.8927981093	54222
0.8927794743	31752
0.8927776203	5251
0.8927582494	45004
0.8927526320	29954
0.8927492506	31766
0.8927487991	14505
0.8927453288	129
0.8927443881	57289
0.8927166150	48856
0.8927100300	296661
0.8927002570	28088
0.8926909069	54885
0.8926836757	32386
0.8926717312	37111
0.8926693358	28186
0.8926510365	6092
0.8926281966	31535
0.8926279141	37595
0.8926179195	17325
0.8926131838	52061
0.8926036942	9746
0.8925720764	50524
0.8925388196	2814
0.8925149136	41747
0.8925067294	29048
0.8924846445	3730
0.8924843042	5720
0.8924742691	58013
0.8924418793	106608
0.8924402031	27313
0.8924371687	36926
0.8924334274	26019
0.8924254999	247624
0.8923950682	30059
0.8923945117	25971
0.8923838773	11960
0.8923619988	18582
0.8923575374	18345
0.8923487008	120816
0.8923220456	10469
0.8923153810	72708
0.8923123434	35515
0.8922997254	64666
0.8922522769	45801
0.8922430677	5208
0.8922418062	10799
0.8922242691	22268
0.8922199621	4607
0.8922119988	21415
0.8922116280	156956
0.8921635553	2461
0.8921608901	78598
0.8921488759	122598
0.8921485319	73359
0.8921433356	6276
0.8921429572	19720
0.8921295360	21427
0.8920993069	22814
0.8920856102	110519
0.8920774316	24923
0.8920734681	98064
0.8920535888	110556
0.8920520805	85636
0.8920406259	26972
0.8920383394	49459
0.8920185630	20265
0.8920047916	26490
0.8919991879	65551
0.8919971170	56702
0.8919740959	126880
0.8919715942	6481
0.8919662323	50270
0.8919644325	5332
0.8919572151	10542
0.8919507314	69544
0.8919493580	33295
0.8919416345	43912
0.8919355536	93615
0.8919222622	45972
0.8919172486	82506
0.8919120502	45946
0.8919050741	446907
0.8918992612	75488
0.8918960315	42890
0.8918904822	92492
0.8918825914	26885
0.8918637660	18372
0.8918623151	54106
0.8918595973	64884
0.8918479400	148146
0.8918313791	19495
0.8918029037	181267
0.8917836537	17105
0.8917745954	5449
0.8917653307	12222
0.8917646870	34006
0.8917644960	50997
0.8917619581	32573
0.8917215773	2491
0.8917026958	23822
0.8916781861	26558
0.8916695746	18023
0.8916435706	36957
0.8916055284	33249
0.8915965269	26609
0.8915896061	36671
0.8915749029	16853
0.8915722194	21432
0.8915668097	18448
0.8915557662	26967
0.8915499483	349427
0.8915478565	72955
0.8915379912	22295
0.8915260034	64653
0.8915061165	23283
0.8915050061	18514
0.8914960367	46642
0.8914934167	16942
0.8914915890	12495
0.8914648183	27477
0.8914359662	60177
0.8914343823	45524
0.8914330414	27621
0.8914321827	5320
0.8914226089	66351
0.8914189436	16234
0.8914161988	27147
0.8914064602	18964
0.8914001709	943
0.8913978799	32392
0.8913941313	20301
0.8913674183	14496
0.8913629044	24851
0.8913395347	1926
0.8912977489	35790
0.8912830345	32182
0.8912732666	16751
0.8912729020	26616
0.8912717380	27348
0.8912230477	46180
0.8912173767	18803
0.8912028764	3747
0.8911833622	93257
0.8911793590	44562
0.8910947878	26220
0.8910698527	13752
0.8910692447	17794
0.8910599926	26643
0.8910494290	25308
0.8910462287	89536
0.8910295986	16667
0.8910289668	83318
0.8910234399	32084
0.8910108225	94675
0.8909958426	5209
0.8909876957	53682
0.8909798297	28710
0.8909762784	20829
0.8909625020	5226
0.8909612740	1725
0.8909547278	57315
0.8909186857	45973
0.8908978236	77110
0.8908911921	6350
0.8908878858	2007
0.8908878360	77104
0.8908704520	22828
0.8908578836	11672
0.8908521510	25534
0.8907954334	145949
0.8907865361	2358
0.8907786951	57238
0.8907463850	47457
0.8907462142	29894
0.8907301936	103346
0.8907249409	1860
0.8907245595	72385
0.8907224279	6649
0.8907155969	1028
0.8907127707	49221
0.8906692544	12206
0.8906572931	33755
0.8906522934	8434
0.8906168291	24846
0.8906023447	90273
0.8905928634	133773
0.8905852566	8943
0.8905773218	29258
0.8905761874	28688
0.8905750785	21148
0.8905522160	36901
0.8905468211	25431
0.8905154200	2959
0.8904936624	10847
0.8904860518	36209
0.8904700090	53689
0.8904588792	20687
0.8904502863	45051
0.8904317478	69467
0.8904293826	23651
0.8904268914	9306
0.8904216701	42818
0.8904192864	51292
0.8904114794	35484
0.8903888659	41414
0.8903857638	36574
0.8903725241	147185
0.8903675795	42748
0.8903600350	45889
0.8903582999	18173
0.8903427424	19396
0.8903421723	5327
0.8903293085	2470
0.8903256128	46933
0.8903239419	6612
0.8903211429	8901
0.8903121740	31466
0.8903002218	47270
0.8902908321	20147
0.8902884480	23005
0.8902865778	64770
0.8902820226	155545
0.8902698491	5443
0.8902581641	14222
0.8902480203	13729
0.8902345036	21685
0.8902099717	16761
0.8901972900	93551
0.8901939941	6143
0.8901912127	86074
0.8901881818	10800
0.8901729734	2577
0.8901729020	28899
0.8901487249	44706
0.8901441496	168919
0.8901435933	16015
0.8901409632	35882
0.8901279237	64739
0.8901230175	68066
0.8901061616	60871
0.8901030974	27514
0.8900809943	13365
0.8900783419	53894
0.8900738406	235341
0.8900647571	45243
0.8900630118	126167
0.8900556122	36259
0.8900453764	59900
0.8900442445	51391
0.8900017737	90036
0.8899897342	8156
0.8899825790	1431
0.8899811915	16763
0.8899772669	7446
0.8899722813	35368
0.8899696465	14163
0.8899243506	34864
0.8899058623	59769
0.8898912776	53399
0.8898746776	43474
0.8898670774	17061
0.8898649905	41110
0.8898597611	37333
0.8898523157	12036
0.8898502460	28754
0.8898466710	47767
0.8898450279	26938
0.8898336159	28495
0.8898296954	39997
0.8898035807	69489
0.8897979559	21285
0.8897927275	82712
0.8897893878	55257
0.8897892858	53994
0.8897758266	64363
0.8897526203	47100
0.8897413299	21298
0.8897362097	6082
0.8897085583	30949
0.8897060230	4897
0.8897060195	46798
0.8897029629	67596
0.8896980982	34791
0.8896877816	30505
0.8896865428	45457
0.8896787736	23633
0.8896717032	63345
0.8896578321	41267
0.8896128348	1788
0.8896021591	23191
0.8895912261	81950
0.8895886817	22751
0.8895868177	82854
0.8895861032	70139
0.8895727079	109731
0.8895648113	294313
0.8895637330	35364
0.8895563966	6333
0.8895513447	14597
0.8895429104	10006
0.8895422136	68382
0.8895292641	23094
0.8895145319	60740
0.8895088174	29852
0.8895041117	66084
0.8894943050	98253
0.8894899615	45648
0.8894848884	19563
0.8894581275	79778
0.8894395821	60404
0.8894388732	21468
0.8894275458	91796
0.8894125551	43690
0.8893811313	108046
0.8893743815	29399
0.8893506833	40383
0.8893502116	134278
0.8893482297	16577
0.8893285540	16757
0.8893273112	31841
0.8893262541	195509
0.8893261274	56742
0.8893251727	43419
0.8893251624	19242
0.8893172301	10034
0.8892977658	27381
0.8892954585	65440
0.8892897731	159548
0.8892891319	72218
0.8892854811	14901
0.8892787341	14619
0.8892774590	33861
0.8892663105	88079
0.8892566245	93139
0.8892243170	4577
0.8892186539	17346
0.8892166454	22538
0.8892132069	45903
0.8892113997	12214
0.8892062927	86961
0.8891866930	28592
0.8891615255	182061
0.8891459938	48372
0.8891355884	100262
0.8891312086	18187
0.8891258753	17101
0.8891237545	99058
0.8891223120	26495
0.8891210906	32649
0.8891207866	86857
0.8891195799	11105
0.8891187380	95389
0.8891169652	17763
0.8891166896	103484
0.8891153003	65529
0.8891077282	23961
0.8891065679	23536
0.8890870196	77569
0.8890861748	69742
0.8890826363	133361
0.8890765437	122716
0.8890746140	69777
0.8890744662	30489
0.8890696476	32298
0.8890546510	10939
0.8890422611	14079
0.8890384293	27901
0.8890364794	17947
0.8890309872	8329
0.8890295986	15766
0.8890267366	62195
0.8890161486	39678
0.8890116097	46179
0.8890047356	95709
0.8889984243	21833
0.8889959225	1033
0.8889925331	30693
0.8889897766	17063
0.8889861448	1925
0.8889832519	114321
0.8889781321	49362
0.8889748341	27132
0.8889681031	28509
0.8889584965	28314
0.8889505596	76734
0.8889478246	98558
0.8889430677	23355
0.8889345034	30876
0.8889315926	31400
0.8889300996	29131
0.8889235991	111559
0.8889233961	70232
0.8888963535	16940
0.8888946475	75087
0.8888924704	307635
0.8888880219	44943
0.8888845942	5467
0.8888729020	12646
0.8888606343	17854
0.8888398672	60033
0.8888326346	60963
0.8888296579	11019
0.8888293947	45817
0.8888279629	37143
0.8888206337	3401
0.8888170470	95710
0.8888151010	15205
0.8888134127	24630
0.8888129846	10892
0.8888126928	37542
0.8887987008	18710
0.8887847972	12265
0.8887784252	26151
0.8887775481	23182
0.8887730152	21538
0.8887662433	32201
0.8887496339	43756
0.8887301019	29384
0.8887221456	14475
0.8887119988	17145
0.8887080114	143447
0.8886958787	82752
0.8886870503	10874
0.8886860201	18670
0.8886788597	97509
0.8886760796	10522
0.8886671497	14215
0.8886661676	38304
0.8886649424	99008
0.8886575958	29033
0.8886328754	39602
0.8886055354	32674
0.8886034638	13674
0.8885971083	46379
0.8885923459	18035
0.8885745017	16685
0.8885697158	80345
0.8885676985	36803
0.8885624769	41999
0.8885582744	55849
0.8885525154	27696
0.8885473145	5550
0.8885453322	10757
0.8885310546	110672
0.8885266445	25752
0.8885178793	30698
0.8885130551	33309
0.8884897648	28662
0.8884889137	98608
0.8884855476	16644
0.8884854382	6815
0.8884792100	67075
0.8884761954	40035
0.8884744680	14713
0.8884392096	64059
0.8884266774	77424
0.8884233961	119101
0.8884028198	6239
0.8883910121	88640
0.8883840688	80173
0.8883826913	22228
0.8883741991	28751
0.8883616312	37123
0.8883477155	99003
0.8883369903	26713
0.8883197033	5189
0.8883176543	54269
0.8883135305	29336
0.8882926831	59000
0.8882887659	20901
0.8882856729	40964
0.8882686508	33749
0.8882652877	5493
0.8882575171	40928
0.8882508686	21669
0.8882454051	4588
0.8882311569	83838
0.8882309712	31136
0.8882260395	17575
0.8882180114	358795
0.8882160247	150282
0.8882117340	90194
0.8882113997	29910
0.8882107954	94983
0.8882059943	7200
0.8881978382	1779
0.8881973958	17732
0.8881908220	28965
0.8881905679	9499
0.8881900163	57378
0.8881891300	41933
0.8881778764	1927
0.8881760670	37315
0.8881685276	14787
0.8881674424	46556
0.8881666474	18981
0.8881662549	45680
0.8881623013	30795
0.8881461525	30675
0.8881361348	5047
0.8881019259	35583
0.8880891739	31492
0.8880874257	47329
0.8880860119	124485
0.8880820173	4925
0.8880669061	37465
0.8880650777	5994
0.8880643849	9997
0.8880467733	24652
0.8880462181	41425
0.8880410018	157269
0.8880396391	60804
0.8880330315	21953
0.8880221599	84397
0.8880168922	98828
0.8880168919	15267
0.8880026203	14916
0.8880008579	23790
0.8880000826	13217
0.8879937290	54925
0.8879836504	74945
0.8879802517	19808
0.8879638938	116542
0.8879546466	34297
0.8879495377	90479
0.8879458888	17207
0.8879422707	11290
0.8879418152	32764
0.8879254003	24799
0.8879141254	27425
0.8878904012	45192
0.8878897049	27469
0.8878848641	49239
0.8878800059	32180
0.8878705695	29939
0.8878682938	7336
0.8878613832	7939
0.8878552998	6972
0.8878545892	23263
0.8878498441	68124
0.8878487510	21542
0.8878456126	72498
0.8878322973	103703
0.8878322160	13202
0.8878269992	8099
0.8877964193	19418
0.8877924594	25022
0.8877910078	40809
0.8877872933	13280
0.8877802352	45674
0.8877799265	26695
0.8877659641	74214
0.8877469019	346052
0.8877449791	18024
0.8877420414	6732
0.8877349238	19483
0.8877288769	36023
0.8877227463	6146
0.8877184037	13026
0.8877119988	54834
0.8876910301	132594
0.8876883236	6416
0.8876572820	27546
0.8876543065	25622
0.8876511346	37031
0.8876464675	205779
0.8876416518	111269
0.8876386171	7569
0.8876379468	18349
0.8876261908	90867
0.8876195799	2168
0.8876163673	132896
0.8876158846	20772
0.8876086465	29486
0.8876037963	25467
0.8876031861	150649
0.8876005696	34517
0.8875883786	60839
0.8875881250	41290
0.8875642571	26849
0.8875621472	96309
0.8875614480	5479
0.8875560586	12540
0.8875420214	15299
0.8875162345	10209
0.8875073620	15463
0.8874995913	31947
0.8874968332	46124
0.8874963536	40572
0.8874938049	46396
0.8874845353	14797
0.8874799792	32599
0.8874753291	18730
0.8874686675	16147
0.8874610926	6705
0.8874572518	445691
0.8874543065	12398
0.8874487532	17627
0.8874454413	31012
0.8874435581	37348
0.8874408897	20447
0.8874260497	28376
0.8874238818	65193
0.8874118482	35560
0.8874041525	36238
0.8874003949	30360
0.8873984111	17894
0.8873872179	6304
0.8873704090	26915
0.8873647109	89984
0.8873645011	153290
0.8873531379	45259
0.8873430828	15188
0.8873419407	13456
0.8873391536	2108
0.8873322973	100112
0.8873298805	77192
0.8873298805	12052
0.8873292079	36579
0.8873191778	26935
0.8873043065	3920
0.8873025589	44937
0.8872934348	32814
0.8872825281	21193
0.8872463609	28529
0.8872449717	33507
0.8872436455	59023
0.8872428044	117956
0.8872181948	131525
0.8872141105	18153
0.8871864291	70861
0.8871860102	22430
0.8871730415	16209
0.8871615029	27446
0.8871506112	33152
0.8871498260	1714
0.8871385499	19968
0.8871289798	6351
0.8871258579	6690
0.8871208787	31583
0.8871196147	65890
0.8871099495	20686
0.8871068411	28192
0.8871060123	68993
0.8871010757	135538
0.8870787271	26157
0.8870678339	93391
0.8870543065	55591
0.8870482117	21447
0.8870454032	22458
0.8870309159	25746
0.8870297595	27325
0.8870249375	8811
0.8870204338	40559
0.8870143724	132997
0.8870140437	2094
0.8869933866	105357
0.8869927074	314419
0.8869906591	8871
0.8869751003	28325
0.8869669399	121896
0.8869510137	133791
0.8869510137	4321
0.8869496147	21088
0.8869276456	8883
0.8869200110	14934
0.8869166474	116663
0.8869138115	1900
0.8869082798	66360
0.8869043065	31895
0.8869006502	113255
0.8868981446	26058
0.8868980331	2548
0.8868935933	81475
0.8868904012	69213
0.8868837929	51906
0.8868837696	101507
0.8868799775	56911
0.8868779559	18501
0.8868598276	30278
0.8868461160	16339
0.8868407501	108
0.8868317371	80874
0.8868245263	29420
0.8868207841	9215
0.8868187094	10282
0.8868139812	9813
0.8868057018	40534
0.8868015308	6378
0.8868009439	10602
0.8867950822	70656
0.8867849071	188496
0.8867653837	26043
0.8867633325	188304
0.8867619988	11502
0.8867578756	29142
0.8867574466	14305
0.8867424634	17194
0.8867256042	35678
0.8867253376	65563
0.8867211634	29575
0.8867123434	18519
0.8866958787	43146
0.8866861583	59236
0.8866851444	27810
0.8866782287	18088
0.8866659363	27626
0.8866239385	66417
0.8866234138	224492
0.8866176454	19185
0.8866075412	5401
0.8866067237	20599
0.8865897359	27301
0.8865844993	6995
0.8865840029	16723
0.8865780509	182606
0.8865775956	82019
0.8865770161	92500
0.8865763570	19059
0.8865741133	51584
0.8865708975	83189
0.8865687523	110719
0.8865592542	66406
0.8865577609	63351
0.8865545446	37634
0.8865501782	168522
0.8865453322	30556
0.8865419838	46782
0.8865393290	2466
0.8865245503	23937
0.8865223615	511305
0.8865137660	5985
0.8865067878	44891
0.8865034512	64329
0.8864998960	108876
0.8864962093	17645
0.8864921954	88095
0.8864877129	29539
0.8864841181	3169
0.8864835243	31478
0.8864820662	46024
0.8864783387	19810
0.8864720720	45621
0.8864717761	83942
0.8864706655	41905
0.8864576785	32184
0.8864567017	25549
0.8864497007	58969
0.8864409917	31563
0.8864401043	11312
0.8864357130	36435
0.8864314505	6068
0.8864198054	19448
0.8864124310	184387
0.8864122572	15768
0.8864103122	26535
0.8864040141	23220
0.8863981446	101388
0.8863847664	96245
0.8863829505	23718
0.8863682422	84742
0.8863630022	82988
0.8863528409	53061
0.8863517658	8961
0.8863497050	7092
0.8863422595	13191
0.8863367364	8103
0.8863316391	5654
0.8863302787	1867
0.8863295342	72260
0.8863259787	35099
0.8863149163	12401
0.8863139812	26227
0.8862968200	30183
0.8862886064	148554
0.8862847254	158908
0.8862842979	6742
0.8862737164	32835
0.8862729020	1170
0.8862476930	17893
0.8862472716	59184
0.8862314780	69855
0.8862158116	82964
0.8862141070	3958
0.8862114864	13905
0.8862054141	27905
0.8862048517	11280
0.8861985430	23734
0.8861980576	10842
0.8861936415	28184
0.8861772722	53335
0.8861387659	590
0.8861346409	331196
0.8861338382	14651
0.8861219781	21455
0.8861187011	73142
0.8861130149	41304
0.8861097937	10260
0.8860971285	14436
0.8860950564	35952
